parent,child,relationshiptype
Node1120,Node3909,E
Node3996,Node3224,A
Node2266,Node4202,E
Node3149,Node4334,A
Node3582,Node4334,O
Node121,Node4335,M
Node1422,Node4336,Star
Node379,Node3746,E
Node2839,Node3302,R
Node1310,Node4337,Star
Node284,Node4100,E
Node3225,Node4338,A
Node974,Node4339,O
Node1551,Node4203,E
Node2767,Node4340,Star
Node2270,Node4341,Star
Node3066,Node4065,A
Node2430,Node4342,A
Node1476,Node4343,A
Node1647,Node4344,M
Node3096,Node4344,R
Node2954,Node3944,E
Node1417,Node4315,A
Node1304,Node4345,A
Node630,Node4346,Star
Node2065,Node4347,Star
Node2428,Node3603,A
Node3237,Node4348,M
Node1024,Node4029,E
Node2493,Node3731,E
Node1065,Node4349,A
Node4094,Node4350,M
Node2708,Node4351,A
Node607,Node4352,A
Node1494,Node4353,A
Node2655,Node4354,A
Node283,Node4355,A
Node1430,Node3180,R
Node2301,Node3856,O
Node1727,Node3680,R
Node3250,Node4356,M
Node3673,Node4301,O
Node2315,Node4284,R
Node25,Node3108,R
Node2492,Node4357,O
Node3774,Node3192,R
Node4127,Node4358,Star
Node1080,Node4359,A
Node3870,Node4341,O
Node683,Node4360,A
Node1787,Node4361,O
Node2044,Node4362,Star
Node1484,Node4363,Star
Node3211,Node4364,O
Node4018,Node2424,O
Node2891,Node4365,A
Node4102,Node4366,M
Node626,Node4367,O
Node1255,Node4368,Star
Node2553,Node4352,R
Node1561,Node4369,Star
Node3473,Node4223,A
Node1541,Node3961,R
Node1456,Node4230,E
Node323,Node4370,M
Node1278,Node4305,E
Node2377,Node4371,A
Node3450,Node4333,R
Node3799,Node4372,O
Node3484,Node4373,Star
Node3659,Node4128,Star
Node3311,Node4374,M
Node3426,Node3911,E
Node3839,Node4375,A
Node1958,Node4376,O
Node1175,Node3926,R
Node3298,Node3981,Star
Node2909,Node4377,O
Node754,Node4378,A
Node1785,Node4379,O
Node2083,Node4380,A
Node3164,Node4381,M
Node1445,Node3391,R
Node1953,Node4336,E
Node1122,Node4382,O
Node3687,Node4383,Star
Node3046,Node4384,M
Node2278,Node4028,E
Node118,Node3781,R
Node174,Node4385,A
Node1214,Node3966,E
Node2359,Node4386,A
Node2483,Node4318,O
Node4269,Node4387,Star
Node1059,Node4300,E
Node2469,Node4388,A
Node634,Node4389,O
Node331,Node4390,M
Node431,Node3790,R
Node3555,Node4322,A
Node2949,Node4391,O
Node877,Node4123,E
Node4175,Node4392,O
Node3091,Node4393,Star
Node945,Node4394,M
Node2210,Node4395,O
Node3292,Node4396,A
Node1180,Node4237,O
Node2688,Node3574,E
Node2597,Node4397,O
Node2833,Node4398,A
Node2262,Node3428,E
Node80,Node4278,R
Node1055,Node4399,O
Node741,Node4400,M
Node2500,Node3460,Star
Node3658,Node3883,Star
Node4091,Node4401,A
Node3017,Node4402,A
Node4062,Node4403,O
Node2259,Node4404,O
Node2114,Node4114,E
Node196,Node3928,R
Node1879,Node4155,R
Node1576,Node4014,R
Node3128,Node4405,Star
Node1133,Node4406,Star
Node1452,Node4117,R
Node654,Node4378,E
Node2779,Node4312,E
Node3684,Node4407,M
Node2884,Node4408,M
Node4215,Node4409,A
Node3675,Node4410,O
Node4390,Node4411,A
Node4096,Node3921,O
Node4118,Node4412,O
Node3921,Node3998,A
Node1254,Node4413,Star
Node1432,Node3707,E
Node2038,Node4414,O
Node826,Node4415,Star
Node3649,Node4416,O
Node3035,Node3711,E
Node3893,Node4417,O
Node3055,Node4418,Star
Node2179,Node4419,O
Node2570,Node4420,O
Node1261,Node3090,A
Node3035,Node4421,O
Node4015,Node4422,O
Node1362,Node4371,E
Node3954,Node4423,O
Node2146,Node4424,Star
Node2072,Node3442,O
Node2490,Node4204,R
Node2150,Node4425,O
Node3485,Node3815,Star
Node559,Node4248,E
Node2329,Node4131,Star
Node2935,Node4426,M
Node573,Node3941,R
Node2227,Node4427,O
Node1147,Node4428,Star
Node159,Node4243,E
Node1275,Node3915,E
Node166,Node4429,Star
Node974,Node4430,M
Node3059,Node4431,A
Node1800,Node3262,E
Node1256,Node4048,R
Node1687,Node4432,O
Node891,Node4433,A
Node812,Node4434,A
Node3641,Node3248,O
Node2985,Node4096,E
Node4203,Node4435,A
Node1720,Node4436,O
Node4073,Node4298,A
Node3553,Node4437,O
Node134,Node4438,M
Node3674,Node4439,O
Node995,Node4440,O
Node3608,Node4372,Star
Node1187,Node3499,R
Node1792,Node4441,A
Node531,Node4442,O
Node1172,Node3590,E
Node1027,Node4443,O
Node977,Node3281,E
Node2262,Node4444,O
Node1290,Node4445,O
Node1087,Node4446,A
Node1739,Node3350,R
Node2844,Node4339,R
Node975,Node4447,Star
Node4269,Node4118,E
Node4447,Node4448,O
Node1859,Node4449,Star
Node4233,Node4450,Star
Node1264,Node4451,M
Node4257,Node4452,O
Node3633,Node4453,O
Node2140,Node4064,E
Node905,Node4454,Star
Node3309,Node4328,A
Node95,Node4136,R
Node3874,Node4455,O
Node1770,Node3243,R
Node1268,Node3985,R
Node611,Node4456,A
Node1605,Node4457,O
Node85,Node4458,A
Node2247,Node4459,Star
Node3223,Node3558,A
Node2851,Node4460,O
Node1779,Node4461,O
Node2112,Node4462,Star
Node4144,Node3692,R
Node3236,Node4463,M
Node799,Node4316,E
Node1404,Node4338,E
Node1140,Node4349,R
Node299,Node4464,Star
Node4315,Node4465,O
Node4387,Node4466,O
Node405,Node4467,Star
Node2899,Node4468,Star
Node824,Node4469,O
Node990,Node4470,A
Node4200,Node4303,O
Node74,Node4471,O
Node1156,Node4472,O
Node2319,Node4473,O
Node128,Node3362,R
Node2380,Node4107,E
Node3911,Node4143,O
Node4167,Node4474,Star
Node4445,Node4475,M
Node232,Node4476,A
Node689,Node4477,O
Node1729,Node4256,E
Node3348,Node4478,O
Node4013,Node4479,O
Node2454,Node4480,O
Node1030,Node4314,R
Node3983,Node3149,Star
Node1481,Node2986,R
Node1584,Node3575,E
Node4335,Node4481,A
Node1794,Node4482,O
Node2163,Node4369,A
Node1572,Node4200,R
Node4320,Node4483,A
Node1746,Node4484,A
Node1380,Node4485,O
Node2137,Node4486,O
Node2632,Node3960,Star
Node476,Node4487,A
Node1537,Node4081,R
Node4099,Node4477,A
Node1837,Node4145,E
Node3632,Node3939,R
Node2792,Node4488,A
Node2539,Node3557,R
Node1247,Node4489,Star
Node2971,Node4490,A
Node1294,Node4415,E
Node2422,Node3736,R
Node973,Node4257,R
Node2213,Node4491,A
Node3551,Node3894,R
Node3040,Node3978,A
Node318,Node3708,R
Node733,Node4401,E
Node3076,Node4399,O
Node339,Node3347,R
Node4264,Node4177,A
Node245,Node4492,O
Node1321,Node3559,E
Node1254,Node4493,Star
Node1623,Node4494,O
Node2689,Node4495,Star
Node3590,Node4347,Star
Node3595,Node4496,Star
Node1037,Node4188,R
Node3997,Node4497,Star
Node3596,Node4498,O
Node698,Node4499,Star
Node3819,Node4500,A
Node1843,Node4501,O
Node1335,Node4260,E
Node3364,Node4452,O
Node858,Node4502,O
Node1320,Node3511,R
Node2213,Node4503,A
Node91,Node4392,R
Node2271,Node4504,A
Node3905,Node4424,Star
Node4273,Node4001,O
Node532,Node4505,O
Node3207,Node4330,E
Node574,Node4506,O
Node1346,Node4337,R
Node348,Node4432,E
Node2238,Node4507,Star
Node2447,Node4508,O
Node2480,Node4509,A
Node4331,Node4510,O
Node3438,Node3705,O
Node1802,Node4511,O
Node4435,Node3231,Star
Node184,Node4242,E
Node2102,Node4512,O
Node395,Node4342,E
Node670,Node4513,Star
Node4222,Node3770,A
Node1747,Node4514,O
Node269,Node3881,R
Node2772,Node4348,E
Node323,Node4515,O
Node2453,Node4116,E
Node3852,Node4209,A
Node3764,Node4516,O
Node3042,Node4517,Star
Node2677,Node4518,M
Node2158,Node4519,O
Node1546,Node4512,E
Node3868,Node4291,O
Node2419,Node4520,O
Node4100,Node4521,O
Node2356,Node4235,R
Node4388,Node4522,M
Node3805,Node4523,O
Node1099,Node4524,O
Node2445,Node4411,R
Node1037,Node4525,Star
Node3279,Node4526,O
Node3817,Node4386,Star
Node130,Node4527,Star
Node1243,Node4528,Star
Node4343,Node4529,Star
Node3395,Node4530,O
Node3033,Node4531,Star
Node2014,Node4532,M
Node3347,Node3937,R
Node1673,Node4533,O
Node347,Node4534,M
Node2294,Node4535,Star
Node4339,Node3959,A
Node1757,Node4536,A
Node1931,Node2822,E
Node2675,Node4522,Star
Node4225,Node4537,Star
Node753,Node4538,O
Node2750,Node4539,O
Node1753,Node3948,E
Node1351,Node4497,R
Node4367,Node4540,A
Node109,Node4295,R
Node1553,Node4541,O
Node4118,Node4542,O
Node1405,Node4543,M
Node2805,Node4004,E
Node4520,Node4482,Star
Node2078,Node3730,O
Node2792,Node4544,A
Node4245,Node4545,O
Node4505,Node4546,A
Node1707,Node4462,Star
Node96,Node4308,E
Node1446,Node4176,R
Node4451,Node4393,A
Node3833,Node4547,M
Node2526,Node4548,O
Node4279,Node4549,M
Node1676,Node4380,R
Node2015,Node4550,Star
Node3714,Node4381,E
Node705,Node4551,O
Node2855,Node4484,E
Node2864,Node4034,R
Node3187,Node3690,R
Node2062,Node4536,O
Node1843,Node4552,O
Node769,Node3356,E
Node3691,Node4553,O
Node2,Node4157,R
Node2162,Node3259,E
Node1180,Node4554,O
Node2003,Node4555,A
Node221,Node4459,R
Node3875,Node4556,Star
Node2782,Node4557,O
Node3064,Node4404,O
Node1982,Node4558,O
Node2609,Node4320,A
Node1924,Node4559,M
Node1826,Node4560,M
Node541,Node4561,A
Node55,Node3171,E
Node2785,Node4562,A
Node2302,Node4563,A
Node1070,Node4306,R
Node4487,Node4564,O
Node2099,Node4565,O
Node3267,Node4533,R
Node940,Node3797,E
Node4153,Node4566,Star
Node2834,Node4567,Star
Node739,Node3551,E
Node4248,Node4568,Star
Node1167,Node4476,E
Node2890,Node4569,O
Node159,Node4570,O
Node3180,Node3636,R
Node2433,Node4535,E
Node1167,Node4571,Star
Node2222,Node4396,Star
Node4198,Node3964,A
Node2787,Node4572,O
Node1945,Node3955,E
Node1429,Node4573,Star
Node2058,Node4221,R
Node3203,Node4574,O
Node29,Node4551,R
Node1103,Node3819,E
Node4248,Node3919,R
Node940,Node4350,E
Node2865,Node4290,Star
Node1201,Node3521,O
Node3075,Node4575,A
Node1245,Node4576,M
Node4155,Node4577,O
Node2598,Node4068,R
Node3670,Node4578,M
Node319,Node4579,O
Node2875,Node4217,A
Node307,Node3816,R
Node1579,Node4580,A
Node3025,Node4581,O
Node111,Node4582,Star
Node4509,Node4582,A
Node3487,Node4583,M
Node4562,Node4584,M
Node2220,Node4585,Star
Node2879,Node4586,O
Node1235,Node4587,Star
Node3952,Node4588,A
Node2231,Node4589,O
Node1996,Node4560,R
Node4026,Node4590,Star
Node3379,Node4591,Star
Node3251,Node4592,A
Node1431,Node3541,E
Node3942,Node4391,A
Node378,Node4416,R
Node3183,Node4514,E
Node4342,Node4471,A
Node2115,Node4419,A
Node2711,Node2408,E
Node2494,Node4593,Star
Node2887,Node4594,O
Node139,Node4595,Star
Node2981,Node4395,A
Node1277,Node4574,R
Node3309,Node3645,E
Node2308,Node4296,E
Node4566,Node4596,A
Node4263,Node4405,O
Node2999,Node4441,O
Node824,Node4066,E
Node680,Node4597,O
Node412,Node4598,A
Node4210,Node4172,E
Node2345,Node4430,E
Node4378,Node3202,A
Node3526,Node4599,A
Node2008,Node4600,O
Node3737,Node4268,R
Node3898,Node4601,Star
Node4066,Node3821,Star
Node2842,Node4602,Star
Node1967,Node4603,A
Node2356,Node4353,R
Node565,Node4594,R
Node2370,Node4604,A
Node1746,Node4605,A
Node1229,Node4606,A
Node558,Node4607,O
Node2744,Node4608,Star
Node202,Node4485,R
Node1411,Node4609,O
Node3604,Node4610,Star
Node699,Node4611,Star
Node1725,Node4612,O
Node1858,Node4528,R
Node3965,Node4546,Star
Node3895,Node4613,A
Node4284,Node4589,O
Node4403,Node4614,O
Node3690,Node4509,R
Node79,Node4027,R
Node250,Node4615,O
Node1180,Node4407,E
Node816,Node4616,A
Node1955,Node4302,R
Node3513,Node4617,O
Node3558,Node4606,O
Node386,Node3817,E
Node686,Node4618,O
Node1239,Node4619,Star
Node1140,Node4538,R
Node2085,Node4240,R
Node3468,Node4620,O
Node4093,Node4621,M
Node484,Node4569,R
Node623,Node4276,R
Node76,Node4622,O
Node1965,Node4360,E
Node4108,Node4623,M
Node4279,Node4624,M
Node4094,Node4625,M
Node770,Node4626,O
Node2356,Node4625,R
Node2156,Node3991,E
Node3749,Node3956,O
Node1429,Node4627,Star
Node1437,Node4628,O
Node1110,Node4026,E
Node712,Node4629,A
Node4529,Node3683,Star
Node3373,Node4607,E
Node1669,Node4630,O
Node2841,Node4631,O
Node1032,Node4586,Star
Node3201,Node4632,O
Node2410,Node4633,O
Node1703,Node4634,Star
Node726,Node4364,E
Node4219,Node4635,Star
Node934,Node4428,E
Node374,Node4636,O
Node664,Node3078,R
Node3215,Node4637,O
Node4386,Node4638,A
Node2046,Node4072,Star
Node1094,Node4639,Star
Node2569,Node4640,O
Node2606,Node4218,O
Node528,Node4641,O
Node263,Node4642,A
Node2841,Node3785,R
Node720,Node4643,A
Node1655,Node4644,O
Node1923,Node4645,M
Node1566,Node4139,R
Node3253,Node4646,O
Node785,Node4261,Star
Node2775,Node4572,R
Node2887,Node4647,O
Node2437,Node4648,A
Node999,Node4649,Star
Node4590,Node4575,A
Node2772,Node4650,A
Node671,Node4130,R
Node267,Node4651,A
Node3426,Node4652,A
Node2286,Node4653,O
Node4102,Node4654,M
Node4397,Node4285,O
Node3053,Node4655,A
Node682,Node4545,E
Node1454,Node4564,E
Node4025,Node4656,O
Node198,Node4657,O
Node2979,Node4440,O
Node3271,Node4658,Star
Node3469,Node4659,M
Node527,Node4660,A
Node1719,Node4661,O
Node3265,Node4662,Star
Node558,Node4609,R
Node53,Node4168,E
Node2315,Node4663,O
Node734,Node4355,E
Node4308,Node4626,Star
Node919,Node3030,R
Node3238,Node4496,Star
Node1573,Node4664,A
Node4037,Node4376,A
Node1508,Node4665,Star
Node2460,Node2996,E
Node3551,Node3222,R
Node2862,Node4666,O
Node503,Node4287,E
Node2091,Node4667,Star
Node3238,Node4668,Star
Node1562,Node4645,Star
Node2240,Node4669,M
Node3819,Node4670,A
Node3828,Node4494,A
Node2689,Node4504,R
Node1508,Node4429,R
Node2003,Node3927,E
Node1862,Node4402,R
Node2212,Node4654,E
Node6,Node4169,E
Node304,Node4433,E
Node4047,Node4523,O
Node1734,Node4671,O
Node57,Node4053,E
Node3900,Node4672,O
Node3087,Node4673,O
Node3551,Node4444,R
Node2056,Node4674,A
Node2459,Node4122,Star
Node2397,Node4377,E
Node2866,Node4640,E
Node3009,Node3040,A
Node4181,Node3417,Star
Node3034,Node4667,Star
Node3098,Node4326,E
Node3579,Node4675,M
Node3559,Node3822,Star
Node3663,Node4676,M
Node59,Node4677,O
Node1617,Node4678,O
Node2234,Node3405,R
Node4189,Node4679,O
Node3129,Node4680,O
Node4091,Node4681,A
Node3621,Node4682,O
Node3982,Node4683,Star
Node81,Node4684,M
Node3264,Node4685,A
Node2741,Node4686,Star
Node3010,Node4478,E
Node2079,Node4643,Star
Node3149,Node4024,R
Node2020,Node4687,O
Node2460,Node4647,E
Node2079,Node3481,R
Node1747,Node3488,E
Node3981,Node4050,A
Node1656,Node4443,R
Node1351,Node4525,R
Node1933,Node4688,O
Node1594,Node4689,A
Node73,Node3945,E
Node578,Node3850,R
Node2571,Node4632,O
Node3917,Node4690,Star
Node1873,Node4691,O
Node780,Node4692,Star
Node2971,Node3569,R
Node805,Node4460,E
Node2998,Node4693,A
Node1623,Node4694,O
Node4635,Node4695,Star
Node2341,Node4696,Star
Node2819,Node4697,A
Node3664,Node4156,A
Node2637,Node4698,A
Node3985,Node4222,O
Node162,Node4699,Star
Node1528,Node3710,R
Node2856,Node4700,A
Node1446,Node4701,O
Node3044,Node4702,A
Node2173,Node4487,E
Node363,Node4703,O
Node2750,Node3052,E
Node1236,Node4704,O
Node4609,Node4549,A
Node326,Node4151,E
Node3865,Node3593,O
Node4080,Node4659,E
Node2241,Node4705,Star
Node1257,Node4706,A
Node3511,Node4707,Star
Node1887,Node4273,O
Node68,Node4708,A
Node3672,Node4709,O
Node3696,Node4234,A
Node2894,Node4710,A
Node2806,Node4711,M
Node3505,Node4712,O
Node4087,Node4713,A
Node88,Node4714,O
Node1451,Node2966,R
Node3920,Node4421,O
Node4562,Node4715,M
Node1115,Node4716,A
Node1035,Node4233,E
Node3378,Node4717,O
Node268,Node4578,E
Node2278,Node4446,E
Node3078,Node4718,Star
Node309,Node4719,O
Node1298,Node4461,E
Node1901,Node4720,Star
Node3546,Node4721,O
Node1099,Node4722,O
Node3358,Node4723,Star
Node16,Node4724,Star
Node3428,Node4280,A
Node2373,Node4016,O
Node3015,Node4613,E
Node4382,Node4576,O
Node4049,Node4725,O
Node1274,Node4726,Star
Node3157,Node4727,O
Node1922,Node4132,A
Node1521,Node4593,R
Node2298,Node4166,A
Node479,Node4722,E
Node2175,Node3809,R
Node1464,Node2447,Star
Node1056,Node4728,M
Node4107,Node4704,O
Node1341,Node4729,O
Node3838,Node4730,A
Node6,Node3930,E
Node2922,Node4731,Star
Node61,Node4600,R
Node720,Node3890,R
Node4619,Node4732,O
Node976,Node4733,M
Node4653,Node4734,Star
Node3224,Node3553,A
Node221,Node4735,Star
Node1700,Node4736,Star
Node3894,Node4426,Star
Node1999,Node4414,E
Node305,Node3229,R
Node852,Node4737,Star
Node1886,Node4738,Star
Node4455,Node4739,Star
Node4688,Node4547,Star
Node4045,Node4740,O
Node3456,Node4741,M
Node688,Node4742,M
Node4121,Node4743,Star
Node1960,Node4744,O
Node2363,Node4745,O
Node4289,Node4346,R
Node1321,Node3526,E
Node3635,Node4746,O
Node2648,Node4678,O
Node3584,Node4747,O
Node4257,Node4748,O
Node2483,Node4749,O
Node2466,Node4750,O
Node2508,Node4751,A
Node4035,Node4648,O
Node2664,Node4046,R
Node789,Node4752,O
Node2264,Node3824,E
Node3426,Node4731,E
Node944,Node4753,O
Node2557,Node4754,A
Node1632,Node4755,A
Node2222,Node4686,R
Node3476,Node4756,O
Node2301,Node4757,O
Node223,Node4584,R
Node2546,Node4758,M
Node4691,Node4759,M
Node4532,Node4760,O
Node4407,Node4761,A
Node389,Node4762,A
Node272,Node4763,Star
Node3542,Node4764,M
Node2616,Node4765,M
Node2322,Node4577,A
Node745,Node4766,A
Node4541,Node4767,M
Node4299,Node4768,O
Node1440,Node4769,A
Node932,Node4770,A
Node2126,Node4493,E
Node3764,Node4771,O
Node3671,Node4772,O
Node3615,Node4700,O
Node283,Node4773,A
Node4386,Node4774,A
Node2948,Node4775,Star
Node1478,Node4776,A
Node3985,Node3796,E
Node1032,Node4777,Star
Node1568,Node4778,O
Node4611,Node3995,O
Node3496,Node4646,R
Node1525,Node3538,E
Node2381,Node4779,Star
Node3324,Node4780,O
Node4329,Node4781,O
Node24,Node4727,R
Node3849,Node4782,O
Node2719,Node4774,E
Node2936,Node4683,R
Node188,Node4723,E
Node3155,Node4783,O
Node1771,Node3280,E
Node2668,Node4784,M
Node1231,Node4755,R
Node4330,Node4762,Star
Node3237,Node4785,O
Node100,Node4786,O
Node3665,Node3305,A
Node922,Node4787,O
Node789,Node4624,R
Node3499,Node4788,Star
Node180,Node4789,Star
Node1782,Node4790,A
Node2844,Node4121,R
Node2242,Node4791,M
Node1759,Node3725,E
Node848,Node4792,M
Node4048,Node3118,Star
Node1542,Node4793,Star
Node562,Node4794,O
Node2051,Node4795,O
Node1978,Node4796,O
Node2359,Node3519,R
Node3607,Node3150,A
Node3183,Node4797,Star
Node2869,Node4499,O
Node4289,Node4798,Star
Node3224,Node4641,R
Node3689,Node4799,M
Node3125,Node4017,E
Node1430,Node4800,Star
Node2162,Node4668,E
Node2502,Node4801,Star
Node3338,Node4802,O
Node2817,Node4357,A
Node2809,Node4803,O
Node4660,Node4804,O
Node3763,Node4805,M
Node900,Node4684,E
Node797,Node4358,R
Node1155,Node3776,R
Node2056,Node4327,R
Node956,Node4806,Star
Node1437,Node4807,O
Node4570,Node4808,O
Node3926,Node4701,E
Node4790,Node4809,O
Node840,Node4810,Star
Node2070,Node4811,Star
Node1099,Node4812,M
Node227,Node4813,O
Node336,Node3704,R
Node1916,Node4814,M
Node2634,Node4321,O
Node4508,Node4815,A
Node983,Node4816,O
Node1465,Node4630,A
Node2418,Node4060,A
Node1466,Node4733,O
Node2485,Node4455,Star
Node3762,Node4513,O
Node4269,Node4080,E
Node258,Node4550,R
Node4245,Node4817,O
Node374,Node4818,M
Node1565,Node4788,E
Node3409,Node4356,O
Node4009,Node4819,A
Node4623,Node4813,O
Node3443,Node4820,Star
Node324,Node4821,O
Node3643,Node4448,R
Node2011,Node4729,R
Node4118,Node3057,R
Node2842,Node4822,Star
Node4255,Node4823,Star
Node1190,Node4824,M
Node2754,Node4825,O
Node2341,Node4198,R
Node808,Node4826,Star
Node764,Node4827,M
Node3675,Node4828,O
Node313,Node4127,E
Node4810,Node4829,Star
Node1295,Node4830,A
Node631,Node4831,O
Node976,Node4832,O
Node336,Node4833,Star
Node507,Node4766,R
Node3991,Node4834,Star
Node2664,Node4835,A
Node18,Node4269,R
Node3960,Node4836,A
Node4209,Node4837,O
Node4176,Node4838,A
Node3949,Node4649,O
Node4596,Node4839,O
Node1874,Node4808,E
Node3678,Node4840,Star
Node1705,Node3879,E
Node2900,Node4841,A
Node1842,Node4842,Star
Node2980,Node4692,E
Node3137,Node4843,M
Node579,Node3502,R
Node993,Node4844,Star
Node2719,Node4845,A
Node3065,Node4846,O
Node760,Node4847,Star
Node1664,Node4265,R
Node334,Node4848,O
Node1377,Node4849,M
Node4580,Node4850,O
Node819,Node4851,O
Node4589,Node4799,O
Node3937,Node3294,Star
Node1243,Node3493,E
Node1125,Node4852,M
Node3057,Node4580,R
Node3001,Node4368,R
Node4088,Node4853,O
Node2243,Node4854,M
Node2309,Node4855,M
Node2915,Node4856,A
Node4438,Node3732,Star
Node80,Node4857,O
Node54,Node4615,E
Node3440,Node4858,O
Node3403,Node4740,R
Node1399,Node4859,O
Node1548,Node4699,A
Node2033,Node4860,O
Node1040,Node4558,R
Node379,Node4861,O
Node2948,Node4553,R
Node2392,Node4862,O
Node2348,Node4292,R
Node4511,Node2620,Star
Node1646,Node4747,E
Node3855,Node3954,O
Node4435,Node4469,E
Node836,Node4863,Star
Node3944,Node4864,Star
Node3867,Node4865,O
Node2854,Node4505,E
Node921,Node4804,Star
Node1914,Node3962,E
Node378,Node3212,R
Node2892,Node4866,A
Node1717,Node4867,M
Node2023,Node4174,Star
Node980,Node4868,M
Node2114,Node4869,A
Node1155,Node4313,R
Node1748,Node4422,R
Node2615,Node4870,O
Node3848,Node4871,O
Node2179,Node4872,O
Node751,Node4873,O
Node3652,Node4119,O
Node4191,Node4874,M
Node1595,Node4875,O
Node2263,Node4876,O
Node129,Node4075,R
Node3727,Node4877,M
Node4560,Node4637,Star
Node1238,Node4878,M
Node2247,Node4879,Star
Node410,Node4439,E
Node3581,Node4880,Star
Node156,Node4710,R
Node1211,Node3761,E
Node2032,Node4881,A
Node1986,Node4882,A
Node2228,Node3861,E
Node2537,Node4772,A
Node368,Node4883,O
Node1165,Node4363,R
Node4337,Node4548,Star
Node558,Node4884,O
Node730,Node4765,R
Node3564,Node4343,R
Node2368,Node4885,A
Node2195,Node3818,E
Node2045,Node4886,Star
Node4369,Node4887,Star
Node1450,Node3855,E
Node4097,Node4846,A
Node3567,Node3888,A
Node3183,Node2891,E
Node1796,Node4189,E
Node1449,Node4634,E
Node4843,Node4888,Star
Node1884,Node4889,A
Node468,Node4890,A
Node4614,Node4891,M
Node1787,Node4847,E
Node2257,Node4045,E
Node52,Node4673,R
Node3467,Node4892,Star
Node3798,Node4876,Star
Node1128,Node4893,Star
Node2832,Node4894,O
Node3139,Node4895,A
Node3576,Node4896,O
Node4771,Node4897,A
Node4473,Node4842,O
Node4564,Node4898,A
Node4500,Node4832,O
Node900,Node4571,E
Node2669,Node4899,Star
Node4380,Node4797,A
Node3148,Node4900,O
Node3013,Node4644,O
Node3986,Node3886,A
Node1437,Node4901,O
Node3429,Node3885,A
Node4378,Node4767,E
Node1745,Node4902,A
Node1809,Node2949,R
Node2155,Node4903,O
Node3538,Node4359,E
Node3052,Node4702,Star
Node223,Node4904,A
Node3873,Node4905,Star
Node4212,Node4906,M
Node1330,Node4907,Star
Node3990,Node3765,A
Node4129,Node4908,O
Node78,Node4909,O
Node4150,Node4910,M
Node4523,Node3432,A
Node4800,Node4874,A
Node4471,Node4911,O
Node2554,Node4794,O
Node405,Node4335,R
Node44,Node4868,E
Node264,Node3273,R
Node2488,Node4912,Star
Node2414,Node4913,O
Node2643,Node4914,A
Node2306,Node4897,E
Node4341,Node4882,Star
Node1401,Node4561,R
Node3898,Node4915,Star
Node4481,Node4916,O
Node4442,Node4917,M
Node4069,Node4627,Star
Node471,Node4918,A
Node1080,Node4745,R
Node3145,Node4919,Star
Node3514,Node4920,M
Node3164,Node4921,M
Node1715,Node4922,A
Node2932,Node4923,A
Node1610,Node4924,O
Node2218,Node4925,O
Node2280,Node4926,O
Node2118,Node4760,R
Node760,Node4927,Star
Node4500,Node4803,E
Node990,Node4696,E
Node1351,Node4928,Star
Node3153,Node4929,O
Node1238,Node4930,O
Node3040,Node4931,A
Node2789,Node4932,Star
Node4241,Node3422,A
Node744,Node4149,R
Node3557,Node4800,O
Node1201,Node4214,R
Node3854,Node4933,O
Node2487,Node4934,A
Node2672,Node4935,A
Node4490,Node4936,A
Node886,Node4937,M
Node3594,Node4938,Star
Node959,Node4939,O
Node1583,Node4940,A
Node4759,Node4721,O
Node636,Node4451,E
Node4064,Node4839,Star
Node2088,Node4941,O
Node407,Node4942,M
Node313,Node4389,E
Node4593,Node4943,O
Node1086,Node4944,O
Node2251,Node4142,E
Node4710,Node4822,O
Node2091,Node4945,Star
Node4044,Node4946,O
Node2659,Node4681,R
Node4598,Node4947,O
Node1205,Node4948,Star
Node254,Node4949,Star
Node4097,Node4599,R
Node783,Node4950,Star
Node519,Node4249,R
Node3147,Node4951,A
Node1702,Node4255,E
Node59,Node4311,E
Node3718,Node4952,O
Node2384,Node4953,A
Node3121,Node4954,O
Node1699,Node4329,Star
Node1046,Node4955,O
Node3926,Node4215,E
Node1783,Node4555,A
Node2526,Node4498,E
Node3122,Node3755,A
Node1350,Node4250,R
Node1261,Node4912,R
Node2449,Node4956,Star
Node950,Node4622,E
Node4911,Node4784,Star
Node1730,Node4957,O
Node60,Node4958,O
Node3494,Node4959,O
Node3390,Node4592,E
Node445,Node4960,Star
Node3546,Node4961,O
Node1764,Node4962,M
Node4745,Node4739,A
Node300,Node4963,O
Node1475,Node4964,A
Node1631,Node4965,Star
Node2968,Node4457,O
Node452,Node4966,O
Node596,Node4965,E
Node2793,Node4967,O
Node3569,Node4035,A
Node2851,Node4968,O
Node1430,Node4969,Star
Node46,Node4247,E
Node2096,Node4199,R
Node1103,Node4970,A
Node4787,Node4971,Star
Node2195,Node4972,Star
Node4219,Node4838,E
Node3278,Node3993,R
Node2521,Node4531,O
Node4490,Node4728,E
Node3211,Node4973,M
Node1195,Node4508,A
Node3938,Node4974,O
Node4790,Node4834,E
Node3589,Node4975,O
Node4683,Node4976,O
Node4178,Node4977,A
Node4762,Node4978,A
Node3419,Node4979,A
Node946,Node4854,R
Node4263,Node4980,O
Node919,Node4981,Star
Node4416,Node4982,Star
Node113,Node4789,E
Node119,Node4983,O
Node3417,Node4984,A
Node4864,Node4895,A
Node71,Node4985,O
Node3078,Node4210,E
Node979,Node4908,E
Node1393,Node4610,R
Node2482,Node4986,A
