parent,child,relationshiptype
Node5253,Node9695,M
Node1217,Node9696,M
Node4997,Node9697,M
Node8828,Node9633,Star
Node7174,Node9698,O
Node3938,Node9699,A
Node7059,Node9700,A
Node5115,Node9701,M
Node2375,Node9702,A
Node712,Node9045,E
Node6286,Node8596,R
Node4405,Node9703,M
Node4487,Node9704,O
Node7632,Node8708,O
Node8306,Node8310,O
Node7854,Node7911,A
Node933,Node8529,E
Node4784,Node9705,A
Node8139,Node9706,O
Node1688,Node8702,R
Node90,Node8715,E
Node2369,Node9707,Star
Node1551,Node9708,O
Node6092,Node9709,Star
Node2541,Node9710,A
Node3830,Node9711,A
Node4602,Node9712,Star
Node1716,Node9713,A
Node3280,Node9714,O
Node4090,Node6212,R
Node5033,Node8648,E
Node7112,Node9715,O
Node1773,Node9716,Star
Node8875,Node9455,A
Node1942,Node8540,A
Node9234,Node8940,A
Node659,Node9552,E
Node3988,Node9474,O
Node6218,Node9451,Star
Node3743,Node9180,R
Node5322,Node7017,R
Node9378,Node9717,A
Node5166,Node7640,E
Node8920,Node9718,M
Node8061,Node9053,Star
Node8946,Node9719,O
Node8346,Node9720,O
Node4628,Node9721,A
Node9232,Node9722,M
Node6953,Node9723,O
Node7085,Node8441,R
Node1810,Node9724,O
Node3841,Node8926,O
Node8737,Node9076,O
Node6325,Node9725,O
Node1931,Node9726,O
Node1728,Node9727,O
Node2365,Node9710,E
Node2795,Node9151,R
Node3426,Node8991,E
Node6388,Node9728,A
Node3390,Node9729,O
Node5398,Node6605,R
Node3363,Node8107,E
Node4232,Node9730,Star
Node8605,Node9731,M
Node223,Node9732,Star
Node1434,Node7600,E
Node4495,Node9136,R
Node9247,Node8055,O
Node1752,Node6967,E
Node6799,Node9733,Star
Node412,Node8942,E
Node9681,Node7026,Star
Node1443,Node9734,Star
Node2839,Node9735,Star
Node3866,Node9736,A
Node6844,Node9737,Star
Node5583,Node9738,M
Node2655,Node9437,R
Node7697,Node9739,M
Node1333,Node9721,R
Node9358,Node9740,Star
Node1936,Node7943,E
Node8107,Node9741,Star
Node913,Node8496,R
Node9097,Node9742,O
Node1602,Node8393,E
Node1067,Node9743,A
Node5239,Node9744,O
Node2565,Node9745,A
Node7564,Node8979,A
Node7788,Node9746,M
Node7522,Node9747,O
Node696,Node9748,A
Node3125,Node9749,M
Node3895,Node8864,R
Node3649,Node7955,A
Node933,Node9718,E
Node443,Node9750,O
Node2111,Node6387,R
Node4849,Node7153,A
Node6677,Node7148,E
Node8042,Node9751,M
Node8945,Node9752,O
Node2436,Node9753,Star
Node2066,Node8938,R
Node86,Node9302,E
Node4532,Node9754,A
Node3122,Node9755,O
Node9252,Node9756,M
Node6310,Node8513,R
Node3829,Node9757,A
Node5607,Node6552,Star
Node725,Node9758,Star
Node1642,Node9759,A
Node524,Node9760,M
Node3314,Node9761,A
Node3175,Node9762,M
Node7673,Node9763,O
Node2614,Node9764,A
Node4787,Node9765,M
Node3738,Node6565,E
Node4362,Node9766,Star
Node2243,Node9767,O
Node4551,Node9768,A
Node1517,Node9769,O
Node9451,Node9770,O
Node9690,Node9771,Star
Node1686,Node9772,M
Node2957,Node9672,A
Node2893,Node9444,R
Node5833,Node9717,Star
Node5464,Node8397,A
Node2902,Node7896,O
Node2071,Node9773,A
Node3785,Node9774,M
Node6526,Node9775,M
Node35,Node9776,A
Node4174,Node9777,Star
Node2670,Node6422,E
Node7725,Node9778,O
Node9333,Node9779,O
Node6882,Node9780,Star
Node8575,Node9781,Star
Node7073,Node9727,O
Node1491,Node9782,O
Node4751,Node9783,A
Node6752,Node8655,Star
Node5844,Node9784,M
Node7050,Node9785,A
Node7563,Node8969,A
Node9222,Node8207,Star
Node1111,Node9786,O
Node2725,Node9787,M
Node8658,Node9788,Star
Node2305,Node9789,A
Node2685,Node9172,E
Node5644,Node8971,E
Node9152,Node9728,O
Node3320,Node9790,A
Node7682,Node8781,Star
Node4129,Node9791,M
Node3789,Node7851,R
Node7459,Node9683,A
Node7897,Node9792,A
Node2097,Node8241,E
Node6468,Node9793,O
Node4544,Node9794,A
Node5437,Node8725,E
Node9188,Node9517,Star
Node3890,Node9795,Star
Node8395,Node9796,A
Node155,Node9797,Star
Node6344,Node8277,E
Node9747,Node9798,Star
Node5010,Node9217,O
Node205,Node7580,E
Node6347,Node9799,A
Node1527,Node9800,A
Node6146,Node9476,E
Node6387,Node9400,Star
Node4888,Node7131,Star
Node1812,Node9801,O
Node7343,Node9802,A
Node7508,Node9803,A
Node3614,Node9804,Star
Node6819,Node9424,R
Node9299,Node9805,Star
Node4337,Node9806,O
Node5139,Node8072,R
Node902,Node9807,O
Node8424,Node9520,A
Node4837,Node8945,A
Node113,Node8644,R
Node926,Node9808,O
Node7711,Node8995,E
Node9065,Node9809,O
Node4433,Node9810,M
Node2156,Node9811,O
Node4946,Node9812,Star
Node9608,Node8309,Star
Node1236,Node9813,M
Node1288,Node9814,M
Node6518,Node9815,A
Node2422,Node8257,E
Node839,Node9816,A
Node6160,Node9817,O
Node4302,Node9818,M
Node1875,Node8166,R
Node6321,Node9819,O
Node1437,Node9820,O
Node1901,Node9106,R
Node3949,Node9821,M
Node9235,Node9822,O
Node8042,Node9823,M
Node3169,Node9824,Star
Node3010,Node9751,E
Node1968,Node6831,Star
Node8357,Node8731,O
Node4084,Node9825,Star
Node5238,Node9308,A
Node7093,Node9826,O
Node6772,Node9827,Star
Node7375,Node9828,O
Node4452,Node9829,O
Node5947,Node7581,O
Node1192,Node9830,O
Node3599,Node9535,R
Node9351,Node8449,O
Node215,Node8948,E
Node5570,Node9621,Star
Node8421,Node9831,O
Node9193,Node9595,Star
Node8572,Node8629,O
Node7253,Node9566,R
Node2745,Node9832,M
Node7370,Node9833,A
Node822,Node9834,A
Node2053,Node9835,O
Node4096,Node8101,R
Node5517,Node9836,Star
Node6504,Node9837,A
Node7290,Node9838,A
Node3083,Node9839,A
Node4323,Node9840,Star
Node2517,Node5816,R
Node4661,Node9310,R
Node5316,Node9339,R
Node7260,Node9407,E
Node7253,Node9671,R
Node7927,Node9841,M
Node7029,Node9008,Star
Node1411,Node9842,O
Node9436,Node8670,O
Node4971,Node9843,Star
Node6917,Node9844,Star
Node1101,Node8838,E
Node5097,Node9845,O
Node1288,Node9846,M
Node6244,Node9847,Star
Node110,Node9848,M
Node5941,Node8912,E
Node1677,Node9849,O
Node558,Node9850,A
Node1572,Node9726,R
Node3384,Node9851,A
Node6128,Node6278,R
Node8786,Node9852,Star
Node5690,Node9853,O
Node7523,Node7719,R
Node6875,Node8286,R
Node1026,Node8803,R
Node4336,Node8321,E
Node6653,Node9412,E
Node1609,Node9854,A
Node5535,Node9852,E
Node333,Node9855,M
Node8730,Node9518,A
Node9084,Node9856,A
Node2591,Node9857,O
Node8405,Node9858,A
Node2632,Node7729,E
Node7193,Node9787,O
Node2682,Node9781,A
Node1934,Node9859,M
Node2370,Node9860,O
Node9622,Node9861,Star
Node4886,Node9862,O
Node1668,Node9863,A
Node2412,Node8970,E
Node7702,Node7475,E
Node8682,Node8826,O
Node5301,Node9864,O
Node823,Node8421,E
Node5776,Node9865,A
Node8155,Node9866,O
Node1884,Node9867,Star
Node4041,Node9868,A
Node9269,Node8351,A
Node5941,Node9255,E
Node3104,Node9569,E
Node1116,Node9869,M
Node5914,Node9870,Star
Node9610,Node8935,O
Node928,Node9871,Star
Node8399,Node9872,A
Node8496,Node8317,Star
Node6091,Node9693,O
Node3640,Node9873,Star
Node2212,Node9874,A
Node3292,Node9875,A
Node2166,Node8887,R
Node3548,Node9876,O
Node1240,Node8613,E
Node9282,Node9877,Star
Node422,Node9878,A
Node5830,Node9879,Star
Node5461,Node9729,R
Node1475,Node9514,E
Node3473,Node9880,O
Node4181,Node9881,O
Node5240,Node9882,Star
Node8533,Node7533,A
Node5635,Node9883,O
Node4349,Node9884,Star
Node213,Node8452,R
Node5600,Node9651,O
Node2300,Node6537,E
Node2054,Node9885,Star
Node1145,Node9886,M
Node12,Node9559,E
Node6396,Node9486,E
Node4953,Node9458,Star
Node4359,Node9887,O
Node50,Node9888,O
Node8786,Node9889,Star
Node3237,Node9516,E
Node6112,Node9890,O
Node8281,Node9891,M
Node3785,Node9892,O
Node9476,Node8038,O
Node6576,Node9893,O
Node8363,Node8713,A
Node1287,Node9894,M
Node3571,Node9895,A
Node615,Node8559,R
Node5380,Node9846,R
Node826,Node5753,R
Node3184,Node9674,R
Node5710,Node9896,Star
Node1494,Node9897,A
Node7866,Node9898,Star
Node5862,Node9899,M
Node4652,Node9019,E
Node1960,Node9900,M
Node5681,Node9901,O
Node431,Node9902,M
Node5385,Node9903,O
Node370,Node9904,A
Node6641,Node9397,R
Node8848,Node9704,O
Node9171,Node9173,R
Node3163,Node9905,Star
Node9646,Node7660,Star
Node1286,Node9906,Star
Node6301,Node9863,R
Node4716,Node9092,R
Node6113,Node9482,R
Node1227,Node9907,O
Node5120,Node9432,R
Node1837,Node9908,A
Node393,Node9059,E
Node9058,Node9350,O
Node338,Node9909,M
Node8328,Node9696,R
Node9220,Node9593,O
Node2083,Node9910,A
Node2742,Node9911,Star
Node7012,Node9912,O
Node4235,Node8738,R
Node110,Node9913,O
Node3519,Node7015,R
Node9386,Node9914,Star
Node1115,Node9915,O
Node5698,Node9916,Star
Node399,Node9917,A
Node4227,Node9918,O
Node5536,Node9919,O
Node6946,Node9301,Star
Node27,Node9357,E
Node1227,Node9920,M
Node3119,Node9624,E
Node2042,Node9921,M
Node7933,Node7305,A
Node2840,Node9922,O
Node9764,Node9923,M
Node2704,Node9924,Star
Node1926,Node9925,O
Node2406,Node9926,A
Node2238,Node9927,M
Node9492,Node9928,O
Node6757,Node8266,O
Node3091,Node9629,E
Node3438,Node9929,O
Node2179,Node9930,O
Node7326,Node9931,O
Node1850,Node9932,Star
Node2593,Node9933,A
Node5027,Node9934,A
Node487,Node9879,R
Node7910,Node9935,Star
Node1639,Node9936,O
Node7670,Node9664,Star
Node4122,Node9654,R
Node5093,Node8671,R
Node9281,Node9521,O
Node7410,Node9231,O
Node8172,Node9860,A
Node970,Node9937,Star
Node905,Node6642,E
Node5248,Node9881,E
Node5716,Node9938,M
Node1242,Node8765,E
Node6962,Node8874,O
Node8575,Node9939,Star
Node4596,Node9940,Star
Node8488,Node9941,O
Node4813,Node9734,R
Node1250,Node9487,E
Node1703,Node8514,R
Node6734,Node7065,E
Node7128,Node9017,E
Node6190,Node9840,Star
Node7821,Node9942,O
Node5289,Node9943,O
Node7889,Node9402,Star
Node9731,Node9821,A
Node9868,Node9944,Star
Node9393,Node6945,A
Node5296,Node9774,E
Node3761,Node9945,Star
Node526,Node9817,R
Node9673,Node9946,M
Node5133,Node9947,O
Node9729,Node8555,Star
Node8333,Node9948,O
Node3282,Node9949,O
Node1777,Node9950,A
Node1139,Node9951,M
Node9833,Node9952,A
Node9556,Node9953,A
Node3750,Node9954,Star
Node109,Node7959,E
Node2596,Node9955,O
Node6262,Node9512,R
Node987,Node9078,R
Node6165,Node9956,O
Node522,Node7991,E
Node6536,Node9957,O
Node8291,Node8395,Star
Node7106,Node8583,E
Node8150,Node9958,A
Node3583,Node9959,Star
Node8730,Node7687,R
Node6857,Node9825,E
Node9500,Node9960,M
Node3753,Node9961,A
Node1754,Node9804,E
Node9842,Node9886,A
Node9477,Node6175,A
Node4987,Node9341,Star
Node9579,Node9615,Star
Node9867,Node9962,M
Node7179,Node9963,A
Node5026,Node9914,R
Node3219,Node9964,O
Node7490,Node9965,O
Node5827,Node9966,O
Node7547,Node9967,Star
Node4548,Node9968,O
Node9432,Node7492,A
Node1468,Node9969,O
Node9335,Node9970,O
Node1698,Node9838,E
Node8880,Node9205,A
Node7776,Node9753,Star
Node5007,Node9971,A
Node4036,Node9972,A
Node5904,Node9331,R
Node4774,Node7670,E
Node2091,Node8870,R
Node7529,Node9973,A
Node6586,Node9974,O
Node574,Node9975,O
Node6324,Node9976,A
Node4217,Node9977,O
Node2937,Node9978,A
Node9052,Node9892,Star
Node505,Node9596,E
Node5263,Node9979,O
Node6384,Node9980,A
Node4935,Node8206,Star
Node1056,Node9981,M
Node4237,Node4569,E
Node7012,Node9982,M
Node749,Node9834,R
Node8081,Node9983,O
Node2926,Node9777,R
Node7060,Node9686,E
Node5023,Node9984,M
Node5746,Node9985,O
Node6895,Node9986,O
Node4140,Node9987,Star
Node9412,Node9409,O
Node141,Node9988,A
Node4200,Node9989,Star
Node9618,Node9577,Star
Node6406,Node9990,A
Node4888,Node9991,Star
Node9186,Node9304,O
Node5008,Node9896,Star
Node5263,Node9983,E
Node5814,Node9732,O
Node3225,Node9992,A
Node4518,Node9725,R
Node3513,Node8789,R
Node6293,Node9378,E
Node979,Node7052,R
Node7886,Node9993,O
Node197,Node8169,R
Node5237,Node9994,O
Node7212,Node8659,R
Node1383,Node9995,M
Node3960,Node9496,E
Node7335,Node9996,O
Node3804,Node9997,O
Node6011,Node9998,O
Node1422,Node9999,O
Node7642,Node10000,O
Node7861,Node7977,O
Node5760,Node9234,E
Node5364,Node10001,O
Node6710,Node10002,A
Node6229,Node10003,O
Node8596,Node9266,A
Node9601,Node9505,Star
Node4257,Node7783,R
Node4040,Node10004,A
Node4253,Node9813,R
Node7510,Node10005,Star
Node6395,Node10006,A
Node9457,Node9997,O
Node303,Node7541,E
Node7850,Node10007,A
Node6463,Node10008,Star
Node9245,Node9706,A
Node9903,Node10009,O
Node1140,Node10010,O
Node5150,Node9197,O
Node635,Node10011,M
Node6195,Node10012,O
Node2062,Node9899,R
Node9642,Node10013,A
Node5670,Node10014,M
Node6371,Node8530,O
Node877,Node7269,E
Node7546,Node10015,O
Node1986,Node9462,R
Node3533,Node9430,E
Node9584,Node6005,A
Node3786,Node10016,Star
Node721,Node10017,O
Node1255,Node10018,O
Node8844,Node9289,O
Node7870,Node9814,E
Node2847,Node5317,E
Node5385,Node10019,O
Node50,Node10020,O
Node999,Node10021,M
Node4663,Node9719,E
Node4685,Node10022,Star
Node4619,Node6285,Star
Node4812,Node7553,R
Node1925,Node10023,Star
Node1545,Node10024,Star
Node2348,Node9562,E
Node8003,Node10025,M
Node3608,Node9175,E
Node4318,Node8474,E
Node836,Node9376,E
Node3421,Node9713,E
Node6891,Node10026,O
Node6507,Node10027,O
Node2090,Node10028,Star
Node6246,Node10029,O
Node8859,Node9417,O
Node1131,Node9072,R
Node4497,Node9709,R
Node4585,Node9866,Star
Node4109,Node10030,M
Node4996,Node10031,M
Node8674,Node7751,A
Node4450,Node7311,Star
Node6304,Node8669,E
Node2205,Node7632,R
Node1809,Node10032,M
Node7162,Node10033,O
Node8506,Node10034,Star
Node5803,Node10035,Star
Node3062,Node9193,E
Node1178,Node9113,E
Node4259,Node10036,O
Node2380,Node9126,R
Node9271,Node10037,Star
Node1021,Node10038,O
Node2359,Node8556,E
Node8909,Node10039,M
Node9194,Node10040,O
Node3817,Node10041,A
Node7558,Node7949,O
Node1130,Node10042,O
Node8411,Node10043,Star
Node1511,Node10044,O
Node9981,Node10045,M
Node750,Node10046,M
Node2376,Node10047,Star
Node7939,Node10048,M
Node6489,Node10049,M
Node1133,Node10050,M
Node5675,Node10051,M
Node4876,Node10052,A
Node7965,Node10053,A
Node5858,Node10054,Star
Node2035,Node10055,O
Node5516,Node9082,E
Node9201,Node8197,Star
Node3095,Node10056,O
Node7927,Node10057,O
Node1960,Node10058,O
Node3995,Node10059,Star
Node7652,Node9239,R
Node902,Node10060,M
Node8748,Node8728,Star
Node7938,Node9690,A
Node7517,Node10061,Star
Node8853,Node10062,A
Node7481,Node10063,A
Node4601,Node6238,Star
Node3356,Node7435,E
Node430,Node10064,Star
Node8038,Node10015,R
Node746,Node10065,M
Node9942,Node10066,O
Node1677,Node9195,R
Node6721,Node10067,O
Node9862,Node10068,Star
Node1233,Node10069,O
Node4361,Node9742,E
Node7905,Node8102,A
Node9354,Node8989,A
Node7037,Node8735,A
Node9202,Node10060,E
Node3823,Node9558,E
Node9742,Node10070,Star
Node2716,Node9784,E
Node7186,Node6055,R
Node5293,Node9384,R
Node8147,Node10071,A
Node385,Node10072,A
Node5523,Node10073,O
Node2732,Node10074,O
Node8064,Node10075,O
Node3691,Node6288,E
Node5992,Node10076,Star
Node5463,Node10077,A
Node625,Node10078,Star
Node4997,Node10079,O
Node9535,Node8675,A
Node2102,Node10080,A
Node6363,Node10081,O
Node3280,Node10082,M
Node4031,Node10083,O
Node7410,Node9935,E
Node8124,Node10084,O
Node5219,Node10085,Star
Node1512,Node10086,Star
Node7442,Node9087,E
Node5319,Node10087,Star
Node3996,Node10088,M
Node2398,Node9348,R
Node4264,Node10089,A
Node4765,Node8255,Star
Node5169,Node8179,A
Node3693,Node10090,M
Node5386,Node10091,Star
Node7066,Node10092,Star
Node3949,Node10093,O
Node968,Node10094,O
Node3446,Node8487,E
Node6502,Node10095,Star
Node5083,Node10096,A
Node4563,Node10097,A
Node7355,Node7202,E
Node8955,Node8562,O
Node6980,Node10098,Star
Node8497,Node10099,O
Node5920,Node10100,Star
Node1864,Node10101,Star
Node9540,Node10102,O
Node1160,Node10103,A
Node5367,Node9679,R
Node4959,Node9388,E
Node7112,Node10104,O
Node5113,Node10105,Star
Node4237,Node10106,O
Node9479,Node10107,Star
Node8333,Node8614,E
Node504,Node10108,O
Node8069,Node8378,A
Node3817,Node9656,E
Node5227,Node10109,A
Node1741,Node10110,O
Node1960,Node10111,O
Node3193,Node10075,E
Node6733,Node7975,A
Node4499,Node9484,E
Node5670,Node10112,O
Node6144,Node8823,E
Node7183,Node10113,O
Node3533,Node9405,E
Node4478,Node10114,A
Node9901,Node9052,O
Node3036,Node10115,O
Node602,Node10116,Star
Node8932,Node10117,A
Node96,Node9581,R
Node2560,Node8921,R
Node7522,Node5745,E
Node4761,Node10118,A
Node3190,Node10119,A
Node8546,Node10120,A
Node9215,Node10121,A
Node5555,Node9640,O
Node5706,Node10122,A
Node1270,Node8936,E
Node1640,Node8867,R
Node1195,Node10123,A
Node7836,Node10124,M
Node5356,Node10125,Star
Node2521,Node10126,O
Node3188,Node10127,A
Node6002,Node4967,R
Node2673,Node10128,Star
Node4710,Node9152,E
Node4775,Node10129,M
Node4460,Node9187,R
Node3198,Node10130,Star
Node6097,Node8374,R
Node4719,Node10131,M
Node2899,Node5345,E
Node5884,Node10132,A
Node3959,Node10133,A
Node5029,Node10134,O
Node8462,Node9291,A
Node431,Node10135,O
Node3105,Node10136,O
Node4689,Node7325,E
Node6053,Node10137,Star
Node3535,Node10138,O
Node9372,Node8859,O
Node9249,Node8588,O
Node5771,Node9538,O
Node5879,Node9780,A
Node2234,Node10139,Star
Node9971,Node10140,M
Node9140,Node10141,O
Node5844,Node10142,M
Node3405,Node8160,R
Node8352,Node10143,A
Node1963,Node10144,A
Node6173,Node10145,Star
Node1794,Node10146,A
Node1664,Node10147,Star
Node4586,Node9740,E
Node8411,Node8845,E
Node4578,Node10137,R
Node4746,Node10148,M
Node2862,Node9162,R
Node7003,Node10149,A
Node9991,Node10150,A
Node10149,Node10151,O
Node5766,Node10152,Star
Node7969,Node10153,M
Node4085,Node9007,E
Node8805,Node10154,A
Node5158,Node5992,A
Node4990,Node10155,Star
Node8612,Node10156,M
Node5777,Node9995,O
Node1894,Node10157,M
Node2149,Node7322,R
Node8414,Node10158,O
Node8824,Node8036,O
Node3192,Node10159,Star
Node5467,Node10160,A
Node3962,Node10161,O
Node3418,Node8222,O
Node7067,Node10162,O
Node1661,Node10163,O
Node3961,Node10164,Star
Node8501,Node10165,A
Node5688,Node9943,A
Node327,Node10166,A
Node6131,Node7261,O
Node2220,Node10167,A
Node8179,Node10168,A
Node4684,Node6220,R
Node1833,Node10169,A
Node3377,Node10170,Star
Node7021,Node7737,A
Node9855,Node10171,A
Node3338,Node10172,O
Node3121,Node10173,Star
Node4764,Node7771,E
Node177,Node9647,E
Node206,Node8219,E
Node8604,Node10174,O
Node2001,Node10175,Star
Node4234,Node10176,A
Node7054,Node10177,A
Node2271,Node9353,E
Node5283,Node10178,Star
Node1792,Node10179,O
Node837,Node10180,O
Node5225,Node10181,O
Node4102,Node10182,A
Node8552,Node10183,A
Node6762,Node10184,O
Node954,Node7835,E
Node3853,Node10185,O
Node3857,Node10186,M
Node7063,Node10187,O
Node7871,Node10188,Star
Node2969,Node8650,R
Node8011,Node10178,A
Node5921,Node10189,M
Node5155,Node10190,Star
Node3016,Node9637,E
Node4947,Node10191,A
Node5779,Node10192,Star
Node5216,Node10193,M
Node5757,Node7176,R
Node1493,Node10194,Star
Node6398,Node10195,A
Node5814,Node10196,O
Node5537,Node10197,O
Node6584,Node10198,A
Node8758,Node10199,Star
Node9189,Node9977,O
Node4140,Node10200,Star
Node1447,Node6519,R
Node1706,Node10181,E
Node1624,Node10201,O
Node3767,Node9660,R
Node801,Node10202,O
Node8827,Node10203,A
Node10095,Node10204,Star
Node113,Node9025,R
Node266,Node7672,R
Node6863,Node10205,Star
Node8744,Node7484,A
Node9783,Node8285,O
Node5034,Node10206,O
Node305,Node9922,R
Node8699,Node10207,O
Node9201,Node10208,Star
Node4562,Node9735,R
Node3258,Node10209,Star
Node1369,Node10210,O
Node9986,Node10103,O
Node5849,Node10211,Star
Node2537,Node10212,O
Node7704,Node9420,A
Node9312,Node10213,O
Node6915,Node10214,Star
Node7906,Node10215,Star
Node6867,Node9836,O
Node1456,Node10216,O
Node3313,Node9073,R
Node8609,Node10217,O
Node5274,Node10218,A
Node9432,Node5552,R
Node9563,Node9568,O
Node6377,Node9871,Star
Node5204,Node6271,R
Node847,Node10219,Star
Node2007,Node7791,R
Node9434,Node7421,Star
Node1404,Node10220,A
Node2365,Node7886,E
Node4131,Node7434,R
Node1475,Node10221,O
Node2905,Node9385,R
Node5185,Node10222,Star
Node7878,Node10223,A
Node1533,Node9198,O
Node30,Node10224,O
Node9950,Node9001,Star
Node7900,Node10225,O
Node7973,Node9862,O
Node1537,Node10226,A
Node5202,Node9048,Star
Node7535,Node10227,A
Node4588,Node10228,Star
Node5965,Node10229,O
Node8000,Node9537,A
Node4658,Node10230,M
Node4796,Node10231,O
Node4897,Node10217,Star
Node8750,Node10232,O
Node8817,Node10233,M
Node1287,Node10234,M
Node785,Node10235,Star
Node2498,Node10236,Star
Node7627,Node9597,Star
Node5574,Node10237,O
Node9517,Node10238,Star
Node2612,Node10239,O
Node9765,Node10240,Star
Node8327,Node10203,R
Node2035,Node10241,O
Node3371,Node8323,R
Node2357,Node10242,O
Node7784,Node8816,O
Node6226,Node10243,O
Node6061,Node7862,R
Node8153,Node10244,M
Node7758,Node10245,O
Node3714,Node10083,R
Node608,Node10246,O
Node1590,Node10247,O
Node2369,Node10248,Star
Node8796,Node10249,O
Node5053,Node6893,E
Node7773,Node10250,M
Node1972,Node10251,Star
Node8053,Node10252,M
Node4385,Node10253,O
Node5527,Node10254,Star
Node4335,Node10255,O
Node9351,Node10256,O
Node362,Node10257,A
Node611,Node9738,R
Node9264,Node10258,A
Node4663,Node10259,A
Node9487,Node9805,O
Node8026,Node10260,M
Node513,Node8388,R
Node1953,Node10261,M
Node45,Node10262,Star
Node5890,Node7408,E
Node4102,Node7620,E
Node765,Node10263,A
Node1469,Node10264,O
Node5088,Node8534,A
Node2434,Node10265,O
Node8582,Node9373,Star
Node7854,Node9988,R
Node8017,Node9608,E
Node7961,Node10266,M
Node8005,Node8141,R
Node1779,Node9833,R
Node5411,Node10267,A
Node2560,Node9797,R
Node6762,Node10268,M
Node5098,Node10269,O
Node3121,Node10270,Star
Node607,Node10271,O
Node9938,Node10272,Star
Node9512,Node9256,Star
Node7751,Node9051,O
Node7542,Node8176,R
Node7676,Node8494,Star
Node896,Node10273,A
Node5931,Node8876,O
Node10229,Node9522,O
Node9175,Node7260,O
Node2090,Node9055,R
Node6225,Node7602,A
Node612,Node10274,Star
Node4165,Node10275,Star
Node592,Node9296,R
Node6796,Node9130,O
Node4790,Node10276,O
Node421,Node6298,E
Node2483,Node9309,R
Node1903,Node10277,O
Node2884,Node10125,R
Node6382,Node8730,Star
Node6814,Node10278,O
Node7045,Node7155,O
Node304,Node10279,Star
Node3949,Node10280,M
Node1562,Node10281,Star
Node5940,Node10282,M
Node5585,Node10283,Star
Node5825,Node6927,Star
Node117,Node8358,R
Node8127,Node10284,M
Node6546,Node10202,E
Node7094,Node10285,Star
Node6213,Node8808,O
Node2215,Node9184,R
Node8465,Node10286,A
Node1655,Node8347,E
Node1121,Node8665,E
Node2246,Node10287,O
Node236,Node7426,R
Node8030,Node10288,O
Node8241,Node10289,O
Node4970,Node10290,O
Node476,Node10291,M
Node6641,Node9528,R
Node8614,Node9768,A
Node9955,Node10292,O
Node6731,Node9131,O
Node2451,Node10293,M
Node8767,Node8004,Star
Node9645,Node6301,O
Node2059,Node8980,E
Node9409,Node7075,O
Node3164,Node10294,Star
Node9085,Node10295,Star
Node881,Node9794,R
Node1226,Node10296,A
Node8899,Node10297,M
Node4070,Node9799,E
Node2880,Node9333,E
Node4779,Node7873,R
Node427,Node10190,E
Node6310,Node10298,A
Node2266,Node10299,A
Node2182,Node6838,E
Node3146,Node10300,O
Node2315,Node8338,E
Node6804,Node9321,E
Node2968,Node10301,O
Node1249,Node10302,A
Node6365,Node9826,E
Node6499,Node10303,O
Node9979,Node7531,A
Node10167,Node10304,Star
Node8679,Node10305,Star
Node5593,Node10306,O
Node738,Node10307,A
Node1288,Node10308,O
Node572,Node10309,O
Node2043,Node10310,O
Node8114,Node9549,A
Node5181,Node10311,O
Node9324,Node10312,Star
Node9802,Node7651,Star
Node5411,Node10313,A
Node6504,Node10314,A
Node2162,Node10315,M
Node2077,Node10316,M
Node2873,Node8533,R
Node8492,Node10268,O
Node8993,Node10317,O
Node4248,Node10318,A
Node2136,Node10186,R
Node9326,Node8027,O
Node6011,Node10319,O
Node1646,Node10320,M
Node3251,Node10321,O
Node3030,Node10239,R
Node3467,Node10322,O
Node1703,Node10297,R
Node5011,Node10323,M
Node1520,Node9893,R
Node6140,Node10324,O
Node7168,Node9844,Star
Node9953,Node7714,O
Node4521,Node10325,A
Node4884,Node10326,A
Node9460,Node10327,A
Node2127,Node9955,E
Node3709,Node10328,Star
Node4829,Node9243,O
Node9477,Node10329,A
Node3024,Node10330,A
Node10210,Node8960,O
Node6565,Node10120,R
Node7939,Node10331,M
Node5665,Node10332,Star
Node5856,Node7112,Star
Node3855,Node10333,O
Node6097,Node8480,R
Node5996,Node10334,Star
Node5672,Node10335,Star
Node3728,Node9677,E
Node2644,Node10336,O
Node9641,Node10337,O
Node1424,Node8191,Star
Node2290,Node10338,Star
Node3068,Node10065,R
Node8812,Node8077,A
Node4484,Node10283,E
Node3993,Node10339,A
Node7321,Node10340,Star
Node2448,Node10326,E
Node4075,Node10078,A
Node10103,Node10140,Star
Node5324,Node8256,R
Node6126,Node10325,Star
Node9370,Node10341,O
Node4930,Node10200,Star
Node9388,Node10275,A
Node3090,Node10342,Star
Node7882,Node8904,Star
Node1124,Node10343,A
Node5461,Node10344,O
Node3086,Node10345,Star
Node6874,Node9769,A
Node1224,Node10238,R
Node6281,Node10346,O
Node2360,Node9998,R
Node6319,Node10347,M
Node1306,Node10348,Star
Node6464,Node3703,E
Node4503,Node10349,O
Node4486,Node10350,M
Node9493,Node10351,O
Node2514,Node10352,Star
Node824,Node8464,R
Node7422,Node10353,Star
Node6809,Node10354,A
Node10162,Node8951,O
Node8678,Node10212,O
Node6892,Node10355,O
Node3271,Node9720,R
Node10167,Node10184,E
Node4609,Node10356,O
Node3281,Node10357,Star
Node3357,Node10009,E
Node3430,Node9583,E
Node235,Node8584,R
Node2894,Node10104,E
Node5359,Node10263,E
Node6277,Node10358,O
Node9710,Node10359,O
Node3605,Node10360,M
Node7230,Node10361,A
Node9221,Node10134,Star
