parent,child,relationshiptype
Node3353,Node3734,E
Node1075,Node3712,R
Node1086,Node3740,O
Node3290,Node3741,O
Node2698,Node3725,O
Node3228,Node3737,O
Node1698,Node3705,E
Node890,Node3742,Star
Node2861,Node3743,O
Node774,Node3744,Star
Node1527,Node3745,O
Node2556,Node3733,O
Node756,Node3740,E
Node2186,Node3746,O
Node1352,Node3747,O
Node3396,Node3748,A
Node135,Node3741,E
Node2454,Node3731,R
Node3006,Node3737,E
Node899,Node3709,R
Node877,Node3730,E
Node454,Node3749,M
Node3161,Node3736,O
Node1319,Node3749,R
Node2955,Node3739,R
Node1368,Node3750,Star
Node3332,Node3682,E
Node96,Node3751,Star
Node1771,Node3752,O
Node599,Node3753,A
Node2129,Node3744,E
Node2523,Node3753,R
Node2357,Node3754,O
Node835,Node3752,E
Node2900,Node3738,E
Node2574,Node3755,M
Node3733,Node3748,O
Node1044,Node3756,Star
Node3254,Node3707,E
Node1706,Node3757,A
Node3050,Node3742,R
Node198,Node3758,A
Node813,Node3743,R
Node3084,Node3759,O
Node3515,Node3760,M
Node1628,Node3761,A
Node484,Node3762,M
Node70,Node3758,R
Node1762,Node3763,M
Node2309,Node3760,E
Node2761,Node3745,O
Node915,Node3764,Star
Node1115,Node3694,O
Node261,Node3765,A
Node3178,Node3763,E
Node2676,Node3759,R
Node2357,Node3732,R
Node1819,Node3750,O
Node1978,Node3766,O
Node1299,Node3767,A
Node51,Node3768,A
Node643,Node3769,Star
Node2450,Node3770,Star
Node780,Node3771,A
Node3153,Node3772,A
Node163,Node3767,O
Node55,Node3724,E
Node3454,Node3765,R
Node2059,Node3773,Star
Node2750,Node3774,A
Node3208,Node3775,O
Node1878,Node3776,Star
Node1365,Node3745,R
Node2522,Node3775,E
Node880,Node3777,M
Node89,Node3778,A
Node1271,Node3779,M
Node2577,Node3664,E
Node1476,Node3728,R
Node3443,Node3780,M
Node444,Node3757,E
Node2743,Node3772,E
Node296,Node3781,Star
Node970,Node3773,R
Node3639,Node3782,A
Node524,Node3783,M
Node3498,Node3747,E
Node1650,Node3755,E
Node1778,Node3770,R
Node2749,Node3784,A
Node559,Node3776,E
Node188,Node3764,R
Node2287,Node3785,O
Node649,Node3786,A
Node1768,Node3768,E
Node3142,Node3771,E
Node1958,Node3787,O
Node2160,Node3788,Star
Node3363,Node3781,E
Node3736,Node3769,O
Node1988,Node3789,Star
Node422,Node3766,R
Node959,Node3790,O
Node2394,Node3788,E
Node613,Node3791,A
Node327,Node3704,R
Node808,Node3751,E
Node2564,Node3762,R
Node769,Node3774,R
Node1103,Node3790,R
Node3089,Node3792,A
Node200,Node3787,R
Node434,Node3793,O
Node3061,Node3761,R
Node1465,Node3794,Star
Node2757,Node3792,O
Node1389,Node3795,A
Node2916,Node3796,A
Node1479,Node3797,O
Node2059,Node3797,E
Node794,Node3798,O
Node2105,Node3783,E
Node117,Node3793,R
Node3020,Node3799,Star
Node1964,Node3800,O
Node1218,Node3784,O
Node2341,Node3794,E
Node2185,Node3801,A
Node3642,Node3791,E
Node1544,Node3798,R
Node2690,Node3779,R
Node2042,Node3786,R
Node1541,Node3801,R
Node2542,Node3782,E
Node2426,Node3800,E
Node1530,Node3756,R
Node1567,Node3778,R
Node3408,Node3746,E
Node2800,Node3711,R
Node1366,Node3802,M
Node1000,Node3777,E
Node601,Node3803,O
Node2502,Node3803,E
Node982,Node3795,O
Node3777,Node3804,Star
Node3751,Node3805,A
Node780,Node3789,R
Node1437,Node3754,O
Node221,Node3796,E
Node776,Node3805,E
Node198,Node3804,R
Node2234,Node3806,Star
Node657,Node3754,R
Node2278,Node3807,A
Node3340,Node3808,A
Node693,Node3808,E
Node212,Node3802,E
Node3174,Node3809,O
Node3415,Node3799,R
Node3678,Node3809,R
Node212,Node3806,E
Node1470,Node3785,E
Node1269,Node3810,M
Node2291,Node3811,Star
Node440,Node3810,E
Node1109,Node3807,E
Node3487,Node3780,E
Node55,Node3811,E
Node162,Node3812,Star
Node628,Node3812,R
Node376,Node3813,A
Node1119,Node3814,O
Node3123,Node3815,A
Node2073,Node3816,Star
Node317,Node3817,M
Node718,Node3814,R
Node424,Node3817,R
Node456,Node3818,Star
Node1824,Node3816,O
Node284,Node3819,Star
Node347,Node3815,O
Node2824,Node3820,O
Node809,Node3813,E
Node3578,Node3821,M
Node3533,Node3819,E
Node1672,Node3821,E
Node3664,Node3822,Star
Node1964,Node3823,O
Node546,Node3824,M
Node2624,Node3824,R
Node3409,Node3822,R
Node1145,Node3820,E
Node1972,Node3825,A
Node1894,Node3825,R
Node974,Node3826,O
Node3327,Node3827,M
Node3244,Node3828,O
Node2852,Node3829,Star
Node2618,Node3827,E
Node2556,Node3830,M
Node2851,Node3829,R
Node2930,Node3831,O
Node2107,Node3823,O
Node1392,Node3832,A
Node1141,Node3833,Star
Node1064,Node3834,Star
Node604,Node3835,O
Node2035,Node3836,O
Node2520,Node3837,Star
Node2756,Node3838,A
Node915,Node3839,Star
Node1755,Node3832,R
Node1609,Node3840,M
Node3225,Node3835,R
Node2824,Node3841,O
Node2118,Node3842,O
Node71,Node3833,E
Node3361,Node3818,R
Node2075,Node3843,Star
Node1332,Node3843,E
Node3337,Node3844,Star
Node385,Node3845,O
Node1076,Node3837,R
Node1223,Node3836,E
Node1804,Node3840,R
Node2595,Node3846,Star
Node333,Node3847,O
Node2547,Node3848,O
Node2104,Node3849,A
Node1271,Node3850,M
Node647,Node3851,A
Node3501,Node3852,O
Node3721,Node3838,E
Node2765,Node3853,Star
Node1732,Node3828,R
Node3371,Node3854,A
Node3446,Node3855,A
Node2807,Node3834,O
Node2427,Node3850,R
Node3429,Node3856,Star
Node975,Node3842,E
Node1603,Node3856,E
Node2327,Node3852,R
Node169,Node3839,E
Node1050,Node3857,A
Node1338,Node3851,R
Node2964,Node3858,Star
Node1285,Node3859,Star
Node1947,Node3854,E
Node1824,Node3860,M
Node1705,Node3831,E
Node3398,Node3861,M
Node3468,Node3862,O
Node890,Node3845,R
Node3120,Node3841,E
Node3804,Node3823,R
Node3008,Node3863,Star
Node2276,Node3860,O
Node1042,Node3861,R
Node867,Node3859,E
Node565,Node3847,E
Node3207,Node3864,O
Node3270,Node3846,O
Node2988,Node3865,M
Node3112,Node3866,Star
Node1049,Node3867,O
Node3408,Node3864,E
Node759,Node3866,R
Node1573,Node3848,O
Node870,Node3857,R
Node3786,Node3868,O
Node2694,Node3826,O
Node215,Node3869,Star
Node1422,Node3849,E
Node1643,Node3870,Star
Node1386,Node3826,R
Node3536,Node3871,M
Node529,Node3868,R
Node3469,Node3872,O
Node2954,Node3848,E
Node2359,Node3872,E
Node1902,Node3853,O
Node2116,Node3873,O
Node2156,Node3874,A
Node3274,Node3873,R
Node510,Node3830,R
Node822,Node3875,A
Node1780,Node3855,R
Node2090,Node3844,R
Node3467,Node3876,A
Node2360,Node3877,A
Node335,Node3877,O
Node3691,Node3878,M
Node2366,Node3865,E
Node2376,Node3862,E
Node1504,Node3879,M
Node1301,Node3876,O
Node2359,Node3863,E
Node3776,Node3880,A
Node3271,Node3875,R
Node1988,Node3880,E
Node2710,Node3871,O
Node363,Node3881,Star
Node95,Node3882,Star
Node3242,Node3878,R
Node1606,Node3874,R
Node3452,Node3883,Star
Node1866,Node3884,Star
Node571,Node3879,R
Node578,Node3885,Star
Node2227,Node3883,R
Node1592,Node3886,Star
Node3445,Node3887,Star
Node903,Node3888,A
Node1648,Node3881,E
Node2677,Node3869,E
Node3701,Node3888,O
Node2723,Node3885,R
Node1885,Node3889,O
Node2911,Node3858,R
Node400,Node3890,O
Node2917,Node3891,Star
Node2672,Node3887,E
Node3697,Node3890,R
Node1750,Node3892,Star
Node1524,Node3882,R
Node1897,Node3891,E
Node258,Node3893,O
Node1028,Node3892,O
Node2658,Node3889,O
Node2128,Node3894,Star
Node1645,Node3889,R
Node3536,Node3870,O
Node1719,Node3893,E
Node1923,Node3884,R
Node1713,Node3895,M
Node3787,Node3896,O
Node1289,Node3897,M
Node1932,Node3867,O
Node1469,Node3898,O
Node3733,Node3886,O
Node417,Node3867,E
Node3592,Node3894,E
Node883,Node3899,M
Node2170,Node3900,O
Node2169,Node3899,E
Node3893,Node3901,M
Node367,Node3898,E
Node931,Node3895,R
Node2440,Node3900,E
Node3579,Node3902,A
Node2625,Node3903,A
Node3051,Node3904,Star
Node2679,Node3905,O
Node3310,Node3906,O
Node2925,Node3907,Star
Node3570,Node3908,A
Node1177,Node3907,E
Node2008,Node3909,Star
Node3115,Node3903,R
Node611,Node3906,E
Node2169,Node3910,O
Node2608,Node3911,A
Node3859,Node3902,O
Node2088,Node3901,E
Node2854,Node3911,E
Node2943,Node3912,A
Node548,Node3910,R
Node2785,Node3909,R
Node2820,Node3905,R
Node1903,Node3913,Star
Node1609,Node3908,O
Node2384,Node3914,M
Node283,Node3904,O
Node1810,Node3915,O
Node376,Node3896,E
Node3285,Node3916,O
Node1593,Node3917,A
Node2799,Node3918,M
Node275,Node3919,Star
Node3190,Node3920,Star
Node3519,Node3920,R
Node2259,Node3921,A
Node1143,Node3922,A
Node909,Node3923,A
Node2588,Node3924,Star
Node1263,Node3925,O
Node3255,Node3925,O
Node2243,Node3912,O
Node806,Node3921,R
Node2833,Node3926,Star
Node1817,Node3924,E
Node3780,Node3927,A
Node2523,Node3916,R
Node2475,Node3928,Star
Node3383,Node3929,O
Node1723,Node3919,R
Node2716,Node3918,R
Node1718,Node3922,E
Node3162,Node3930,Star
Node3663,Node3914,E
Node2493,Node3913,E
Node3668,Node3928,R
Node3092,Node3931,O
Node3353,Node3932,A
Node493,Node3933,O
Node3042,Node3932,E
Node1142,Node3934,Star
Node2483,Node3935,O
Node1237,Node3936,A
Node2586,Node3937,A
Node1148,Node3927,R
Node3263,Node3923,R
Node1582,Node3926,O
Node247,Node3938,A
Node2792,Node3931,O
Node433,Node3917,E
Node2198,Node3933,R
Node1222,Node3897,E
Node2910,Node3939,M
Node2413,Node3940,O
Node820,Node3935,R
Node884,Node3941,Star
Node3202,Node3942,Star
Node447,Node3942,R
Node1553,Node3943,A
Node2832,Node3944,A
Node3638,Node3915,R
Node2272,Node3939,R
Node798,Node3945,Star
Node3123,Node3946,A
Node1470,Node3947,A
Node3379,Node3948,M
Node746,Node3938,O
Node1307,Node3949,O
Node2317,Node3931,R
Node3910,Node3934,R
Node923,Node3950,Star
Node2002,Node3937,O
Node3352,Node3929,R
Node2870,Node3946,E
Node1448,Node3949,E
Node2348,Node3951,O
Node1506,Node3952,O
Node1009,Node3953,Star
Node3212,Node3953,O
Node2690,Node3940,R
Node3845,Node3951,E
Node364,Node3954,A
Node2399,Node3955,Star
Node120,Node3956,M
Node3006,Node3952,E
Node3351,Node3957,A
Node1762,Node3945,O
Node3075,Node3958,Star
Node755,Node3959,A
Node1716,Node3958,R
Node1492,Node3948,R
Node1219,Node3960,M
Node305,Node3961,M
Node1630,Node3930,R
Node266,Node3962,M
Node3211,Node3956,O
Node788,Node3957,E
Node1976,Node3950,E
Node3470,Node3944,O
Node2254,Node3963,M
Node3655,Node3964,O
Node1717,Node3959,E
Node329,Node3965,Star
Node42,Node3947,E
Node1604,Node3965,R
Node1527,Node3966,O
Node1172,Node3955,R
Node3540,Node3967,A
Node3707,Node3968,A
Node1700,Node3968,O
Node3267,Node3969,O
Node581,Node3970,O
Node175,Node3971,M
Node2422,Node3971,R
Node2144,Node3943,R
Node867,Node3972,A
Node76,Node3973,O
Node2959,Node3967,R
Node2023,Node3974,Star
Node3508,Node3975,M
Node1720,Node3972,E
Node2137,Node3976,Star
Node666,Node3977,A
Node2817,Node3978,Star
Node2468,Node3979,A
Node1686,Node3979,E
Node2170,Node3980,O
Node306,Node3981,Star
Node3943,Node3982,Star
Node3541,Node3983,O
Node490,Node3984,Star
Node3791,Node3941,R
Node3911,Node3985,Star
Node2948,Node3973,R
Node349,Node3978,E
Node2031,Node3960,R
Node1492,Node3986,Star
Node2702,Node3987,O
Node3755,Node3988,A
Node1524,Node3980,R
Node390,Node3989,Star
Node1272,Node3990,Star
Node1116,Node3991,M
Node654,Node3992,Star
Node2420,Node3993,A
Node2511,Node3987,R
Node2355,Node3994,A
Node1121,Node3995,A
Node2792,Node3996,M
Node1544,Node3997,Star
Node3417,Node3981,E
Node1046,Node3998,O
Node3382,Node3999,O
Node3567,Node3994,E
Node840,Node3983,E
Node3497,Node4000,O
Node3501,Node4001,O
Node1009,Node3976,E
Node745,Node3999,R
Node285,Node3970,O
Node1070,Node3992,E
Node2327,Node3990,R
Node3345,Node3986,R
Node3793,Node3982,O
Node1701,Node3961,O
Node2366,Node3985,E
Node310,Node3964,E
Node3243,Node3954,R
Node169,Node4002,O
Node1062,Node3975,R
Node2391,Node3969,E
Node335,Node4003,M
Node2232,Node4004,O
Node1953,Node3997,O
Node223,Node4005,Star
Node2450,Node3993,E
Node469,Node3991,E
Node2059,Node4006,Star
Node321,Node4007,M
Node1734,Node3963,E
Node1423,Node4008,O
Node2446,Node4009,Star
Node2427,Node4005,R
Node2965,Node4010,A
Node3693,Node4011,O
Node2592,Node4007,O
Node1745,Node4006,O
Node73,Node4012,A
Node2071,Node4011,E
Node3585,Node3984,E
Node1888,Node4013,Star
Node2255,Node4014,A
Node3955,Node4015,Star
Node2210,Node3936,E
Node2110,Node4016,A
Node3384,Node4002,R
Node3228,Node4009,O
Node3870,Node4017,O
Node2199,Node3925,R
Node1191,Node3996,E
Node876,Node4018,O
Node2337,Node4019,O
Node2269,Node4019,E
Node1441,Node4020,O
Node3831,Node4001,E
Node2418,Node4020,O
Node1158,Node4020,E
Node7,Node4021,M
Node3684,Node4017,E
Node3549,Node4022,A
Node337,Node4023,O
Node360,Node4018,R
Node2604,Node4024,O
Node3550,Node4004,E
Node549,Node4025,M
Node2855,Node3988,E
Node3373,Node4026,A
Node1850,Node4027,M
Node3978,Node4028,A
Node1499,Node4029,Star
Node904,Node4030,Star
Node1489,Node4031,M
Node3298,Node4032,Star
Node1320,Node3966,E
Node2421,Node4033,Star
Node2013,Node4034,A
Node877,Node4016,E
Node3450,Node4021,R
Node3352,Node3970,R
Node2793,Node4035,M
Node9,Node4036,Star
Node3254,Node4037,Star
Node2283,Node4038,Star
Node1362,Node4038,R
Node880,Node4039,M
Node1584,Node4040,Star
Node1750,Node4034,R
Node4,Node4041,M
Node2779,Node4042,M
Node1641,Node4043,Star
Node393,Node4044,A
Node1013,Node4045,A
Node3225,Node4010,R
Node768,Node4046,Star
Node2538,Node4008,E
Node744,Node4023,E
Node1769,Node4028,R
Node2869,Node4047,M
Node3842,Node4048,O
Node1729,Node4049,O
Node3358,Node4003,R
Node1954,Node4013,E
Node1362,Node4050,Star
Node2527,Node4033,O
Node817,Node4051,M
Node2628,Node4052,M
Node2617,Node4053,Star
Node214,Node4027,R
Node1644,Node4039,E
Node2200,Node4047,E
Node914,Node4054,O
Node571,Node4040,R
Node3628,Node4055,Star
Node2769,Node4031,E
Node1058,Node4056,A
Node1885,Node4022,R
Node284,Node4057,Star
Node1182,Node4058,A
Node3011,Node4048,R
Node1332,Node4059,Star
Node2351,Node4060,O
Node1765,Node4061,Star
Node3658,Node4062,A
Node2177,Node4063,M
Node1643,Node4064,Star
Node2970,Node4035,E
Node2759,Node3974,R
Node2970,Node4054,E
Node1742,Node4059,R
Node121,Node4064,R
Node794,Node4065,O
Node3826,Node4066,A
Node3419,Node4067,A
Node1036,Node4068,M
Node2925,Node4069,Star
Node1591,Node4037,R
Node2766,Node4070,A
Node2524,Node4071,Star
Node2130,Node4072,M
Node3065,Node4068,R
Node3621,Node4073,A
Node2097,Node4074,Star
Node515,Node4075,Star
Node3993,Node4075,R
Node1632,Node4076,Star
Node2421,Node4026,E
Node1697,Node4057,R
Node3214,Node4077,A
Node3975,Node4078,Star
Node1753,Node4051,E
Node2228,Node4079,A
Node649,Node4072,R
Node1445,Node4043,E
Node1522,Node4080,A
Node1857,Node4049,R
Node3293,Node4081,Star
Node1115,Node4024,O
Node3937,Node4041,E
Node2391,Node4082,O
Node3452,Node4029,E
Node1989,Node4083,Star
Node3789,Node4084,A
Node3494,Node4065,R
Node2890,Node4000,O
Node1610,Node4083,E
Node1342,Node3977,R
Node758,Node4044,E
Node4036,Node4077,R
Node2090,Node4036,R
Node3494,Node4045,R
Node1177,Node4042,E
Node1768,Node4070,E
Node996,Node4062,R
Node184,Node4073,R
Node174,Node4012,E
Node1396,Node4085,A
Node1365,Node4086,Star
Node1652,Node4087,A
Node2853,Node4088,A
Node2782,Node4000,R
Node2982,Node4089,O
Node3479,Node4090,Star
Node2375,Node4074,E
Node4006,Node4046,E
Node859,Node4056,O
Node3026,Node4084,R
Node1916,Node4060,R
Node2052,Node4091,A
Node604,Node4092,O
Node2260,Node4093,O
Node1646,Node4024,E
Node761,Node4094,Star
Node3743,Node3989,O
Node1460,Node4094,R
Node601,Node3995,E
Node3969,Node4085,R
Node3781,Node4082,E
Node2746,Node4095,M
Node846,Node4096,M
Node2169,Node3998,E
Node3742,Node4097,A
Node3575,Node4098,A
Node2799,Node4099,M
Node1951,Node4055,R
Node3810,Node4100,A
Node85,Node4052,E
Node3811,Node4050,R
Node2435,Node4066,E
Node2260,Node4030,R
Node2219,Node4101,A
Node252,Node4058,E
Node907,Node4053,R
Node3980,Node4102,A
Node2952,Node4103,Star
Node1135,Node4098,E
Node611,Node4032,E
Node1078,Node4091,R
Node1397,Node4104,O
Node2243,Node4067,O
Node4032,Node4105,Star
Node1030,Node4087,E
Node95,Node4106,Star
Node2690,Node4107,Star
Node3416,Node4081,E
Node3150,Node4069,E
Node469,Node4108,A
Node1628,Node4109,A
Node10,Node4110,O
Node1103,Node4090,R
Node2061,Node4111,M
Node3948,Node4015,E
Node2761,Node4080,O
Node3338,Node4092,E
Node2345,Node4112,A
Node3353,Node4076,E
Node3985,Node4113,M
Node3447,Node4114,A
Node2005,Node4115,Star
Node2757,Node4116,M
Node295,Node4117,Star
Node2674,Node4116,E
Node328,Node4118,A
Node3462,Node4119,M
Node1630,Node4103,R
Node744,Node4117,E
Node782,Node4120,O
Node3149,Node4121,A
Node2491,Node4122,O
Node3226,Node4088,E
Node2192,Node4123,Star
Node2811,Node4109,O
Node2905,Node4124,O
Node963,Node4125,A
Node398,Node4126,Star
Node3037,Node4063,E
Node3360,Node4105,R
Node2944,Node4078,E
Node950,Node4086,R
Node1733,Node4127,O
Node3496,Node4104,E
Node1538,Node4128,Star
Node847,Node4129,Star
Node3960,Node4130,O
Node888,Node4131,Star
Node136,Node4132,Star
Node1718,Node4133,O
Node1485,Node4100,E
Node4036,Node4134,Star
Node3572,Node4014,O
Node916,Node4135,O
Node810,Node4110,O
Node1462,Node4129,O
Node1302,Node4136,Star
Node260,Node4137,M
Node3159,Node4138,A
Node3219,Node4101,R
Node3461,Node4125,E
Node2286,Node4110,E
Node360,Node3962,R
Node3049,Node4139,A
Node241,Node4140,O
Node1608,Node4141,A
Node2090,Node4115,R
Node3043,Node4142,M
Node90,Node4122,E
Node1518,Node4143,A
Node4029,Node4144,M
Node2603,Node4145,O
Node24,Node4146,O
Node937,Node4132,R
Node900,Node4147,O
Node321,Node4111,O
Node2288,Node4096,E
Node1174,Node4148,Star
Node1847,Node4149,Star
Node987,Node4095,E
Node284,Node4150,Star
Node548,Node4123,R
Node2517,Node4151,Star
Node1880,Node4152,O
Node4069,Node4153,O
Node912,Node4135,E
Node2779,Node4154,M
Node2975,Node4149,E
Node4110,Node4155,A
Node1745,Node4143,O
Node567,Node4156,A
Node3536,Node4139,O
Node2555,Node4071,E
Node3359,Node4025,R
Node1323,Node4157,Star
Node905,Node4158,Star
Node2277,Node4159,Star
Node1890,Node4121,R
Node224,Node4150,E
Node2002,Node4152,O
Node2853,Node4061,E
Node3945,Node4118,E
Node150,Node4160,A
Node3214,Node4114,E
Node3647,Node4160,R
Node1015,Node4161,O
Node1140,Node4107,R
Node3095,Node4144,O
Node154,Node4159,R
Node1660,Node4136,E
Node2741,Node4108,E
Node3324,Node4102,R
Node2440,Node4162,Star
Node2763,Node4163,Star
Node2309,Node4164,O
Node271,Node4120,E
Node2411,Node4079,E
Node1409,Node4165,Star
Node2922,Node4166,Star
Node749,Node4167,M
Node2276,Node4168,M
Node2286,Node4169,O
Node3478,Node4119,E
Node1498,Node4170,A
Node3994,Node4153,R
Node530,Node4171,Star
Node3061,Node4172,Star
Node905,Node4154,R
Node109,Node4173,M
Node2166,Node4174,Star
Node1965,Node4175,A
Node2507,Node4130,R
Node3260,Node4176,A
Node628,Node4151,R
Node1015,Node4164,E
Node3111,Node4169,R
Node1684,Node4127,R
Node531,Node4177,Star
Node2311,Node4178,Star
Node2490,Node4179,Star
Node1549,Node4180,Star
Node2695,Node4181,O
Node2511,Node4182,O
Node1566,Node4174,R
Node2933,Node4126,R
Node2927,Node4162,E
Node3686,Node4142,O
Node2803,Node4183,Star
Node2339,Node4097,E
Node152,Node4113,O
Node2959,Node4167,R
Node205,Node4184,A
Node2164,Node4185,Star
Node1730,Node4172,R
Node3703,Node4131,E
Node2761,Node4177,O
Node1691,Node4186,A
Node2989,Node4187,A
Node2672,Node4093,E
Node3148,Node4188,Star
Node4075,Node4189,A
Node445,Node4161,R
Node4022,Node4186,O
Node533,Node4190,A
Node3275,Node4191,A
Node66,Node4192,Star
Node2079,Node4148,R
Node2263,Node4193,A
Node3801,Node4171,R
Node4154,Node4176,E
Node966,Node4152,E
Node1246,Node4145,R
Node2779,Node4147,O
Node1927,Node4191,E
Node2566,Node4194,Star
Node2913,Node4195,A
Node3234,Node4196,Star
Node2267,Node4195,O
Node2570,Node4196,R
Node2888,Node4197,Star
Node680,Node4198,A
Node2092,Node4199,Star
Node2168,Node4106,R
Node3846,Node4193,R
Node1893,Node4200,O
Node3027,Node4137,O
Node3483,Node4200,O
Node856,Node4183,E
Node1860,Node4201,Star
Node3714,Node4184,E
Node1413,Node4202,Star
Node3438,Node4180,R
Node3069,Node4198,R
Node2691,Node4203,Star
Node3109,Node4204,Star
Node1415,Node4205,Star
Node3847,Node4206,A
Node580,Node4089,E
Node4107,Node4207,O
Node2492,Node4208,Star
Node75,Node4194,R
Node454,Node4099,O
Node4148,Node4209,O
Node2658,Node4170,O
Node297,Node4210,M
Node765,Node4211,Star
Node2968,Node4163,E
Node3193,Node4209,O
Node2452,Node4212,Star
Node1119,Node4200,R
Node3286,Node4188,E
Node4142,Node4168,R
Node1553,Node4213,A
Node3637,Node4214,A
Node3571,Node4138,O
Node616,Node4215,O
Node1299,Node4216,A
Node2631,Node4217,M
Node3917,Node4218,Star
Node1742,Node4192,R
Node3525,Node4219,O
Node241,Node4220,O
Node1255,Node4221,A
Node3059,Node4178,R
Node2721,Node4222,O
Node3763,Node4223,Star
Node2505,Node4165,R
Node880,Node4140,O
Node3658,Node4219,E
Node1437,Node4181,O
Node3978,Node4187,E
Node1555,Node4133,E
Node1733,Node4224,O
Node3060,Node4225,O
Node2094,Node4226,A
Node2302,Node4227,Star
Node1603,Node4228,O
Node1993,Node4229,Star
Node2071,Node4147,E
Node1233,Node4230,Star
Node2200,Node4231,Star
Node1476,Node4232,Star
Node2271,Node4213,R
Node2729,Node4233,A
Node679,Node4234,A
Node1085,Node4201,E
Node1758,Node4215,R
Node1751,Node4235,O
Node2630,Node4203,E
Node1868,Node4235,R
Node232,Node4236,Star
Node3564,Node4175,R
Node170,Node4237,Star
Node2771,Node4238,A
Node3832,Node4212,R
Node3605,Node4239,Star
Node586,Node4240,A
Node2495,Node4241,A
Node533,Node4240,R
Node2246,Node4242,O
Node3079,Node4228,E
Node3158,Node4218,E
Node1938,Node4182,E
Node2751,Node4214,R
Node983,Node4230,E
Node522,Node4243,Star
Node3711,Node4244,Star
Node1545,Node4245,Star
Node2639,Node4208,E
Node498,Node4189,R
Node2366,Node4246,A
Node1797,Node4158,E
Node3990,Node4233,E
Node113,Node4156,R
Node2460,Node4247,A
Node621,Node4197,R
Node4192,Node4242,O
Node3250,Node4248,A
Node1650,Node4249,O
Node3972,Node4140,O
Node2959,Node4223,R
Node1800,Node4250,Star
Node3137,Node4251,O
Node3762,Node4252,M
Node1161,Node4253,Star
Node2306,Node4231,E
Node3913,Node4247,R
Node3067,Node4254,O
Node1190,Node4255,A
Node3774,Node4256,O
Node740,Node4210,E
Node2782,Node4257,Star
Node3975,Node4258,Star
Node336,Node4259,Star
Node3074,Node4239,E
Node2546,Node4179,O
Node2622,Node4260,Star
Node1359,Node4261,A
Node3237,Node4204,R
Node3336,Node4262,A
Node3296,Node4263,O
Node845,Node4264,A
Node1080,Node4265,Star
Node677,Node4243,E
Node2495,Node4266,A
Node3375,Node4267,A
Node3977,Node4140,R
Node2984,Node4199,R
Node2201,Node4268,Star
Node1214,Node4246,E
Node1847,Node4255,E
Node3640,Node4269,A
Node3935,Node4249,E
Node1728,Node4270,O
Node3688,Node4271,Star
Node3016,Node4272,Star
Node1888,Node4273,Star
Node1096,Node4274,A
Node488,Node4205,E
Node3540,Node4275,A
Node1382,Node4272,R
Node3456,Node4225,R
Node4266,Node4245,R
Node3114,Node4271,R
Node3290,Node4276,O
Node1770,Node4157,O
Node1948,Node4128,E
Node2998,Node4277,O
Node434,Node4112,R
Node3449,Node4278,Star
Node3355,Node4279,O
Node3053,Node4278,O
Node147,Node4280,A
Node3781,Node4281,A
Node1599,Node4282,O
Node2583,Node4209,E
Node2581,Node4248,E
Node2326,Node4211,O
Node372,Node4257,R
Node3911,Node4261,E
Node2613,Node4244,R
Node2905,Node4283,O
Node1931,Node4284,O
Node2237,Node4285,Star
Node1406,Node4181,R
Node765,Node4286,Star
Node733,Node4287,O
Node3080,Node4286,E
Node2927,Node4166,E
Node794,Node4282,E
Node444,Node4288,A
Node894,Node4220,O
Node3901,Node4276,R
Node2481,Node4289,M
Node2645,Node4290,A
Node2202,Node4220,E
Node1363,Node4291,Star
Node3466,Node4289,E
Node1847,Node4263,E
Node2993,Node4292,A
Node158,Node4217,R
Node1276,Node4293,M
Node1191,Node4268,E
Node2531,Node4294,O
Node2569,Node4238,R
Node3012,Node4206,O
Node1194,Node4295,O
Node2918,Node4296,Star
Node477,Node4297,Star
Node1666,Node4291,E
Node1560,Node4298,O
Node1683,Node4281,R
Node1115,Node4295,O
Node3299,Node4299,Star
Node2504,Node4300,A
Node864,Node4301,M
Node905,Node4302,Star
Node2223,Node4303,A
Node1898,Node4304,Star
Node2090,Node4280,R
Node1159,Node4305,A
Node2086,Node4306,A
Node877,Node4265,E
Node3653,Node4307,O
Node3705,Node4308,Star
Node1082,Node4309,Star
Node359,Node4251,R
Node3037,Node4216,E
Node1580,Node4226,R
Node896,Node4310,O
Node3038,Node4311,Star
Node3983,Node4312,Star
Node2517,Node4305,R
Node1986,Node4303,E
Node2323,Node4313,Star
Node4307,Node4314,O
Node1743,Node4242,R
Node3793,Node4315,M
Node324,Node4288,R
Node2229,Node4316,Star
Node2196,Node4317,A
Node3360,Node4318,Star
Node720,Node4277,R
Node759,Node4319,A
Node1022,Node4320,Star
Node1444,Node4321,Star
Node3820,Node4322,A
Node3601,Node4269,E
Node1524,Node4264,R
Node642,Node4155,O
Node682,Node4273,R
Node3654,Node4323,O
Node2270,Node4185,E
Node2834,Node4275,E
Node1773,Node4319,E
Node266,Node4260,O
Node3013,Node4310,E
Node2950,Node4324,Star
Node979,Node4279,R
Node3842,Node4325,O
Node3240,Node4325,R
Node836,Node4326,A
Node2729,Node4315,R
Node3174,Node4327,O
Node3553,Node4202,O
Node1995,Node4328,O
Node789,Node4318,E
Node443,Node4262,R
Node1939,Node4329,Star
Node4276,Node4287,O
Node1001,Node4330,A
Node360,Node4287,R
Node3351,Node4124,E
Node3092,Node4274,E
Node945,Node4254,E
Node1513,Node4331,O
Node1038,Node4295,R
Node2339,Node4266,E
